534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,0
833,0
834,0
835,0
836,0
837,0
838,0
839,0
840,0
841,0
842,0
843,0
844,0
845,0
846,0
847,0
848,0
849,0
850,0
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,0
870,0
871,0
872,0
873,0
874,0
875,0
876,0
877,0
878,0
879,0
880,0
881,0
882,0
883,0
884,0
885,0
886,0
887,0
888,0
889,0
890,0
891,0
892,0
893,0
894,0
895,0
896,0
897,0
898,0
899,0
900,0
901,0
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,0
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
1024,9701
1025,9765
1026,9747
1027,10011
1028,9745
1029,9759
1030,9767
1031,10004
1032,9746
1033,9712
1034,9764
1035,10048
1036,9743
1037,9724
1038,9755
1039,9998
1040,9716
1041,9732
1042,9772
1043,10019
1044,9746
1045,9739
1046,9728
1047,9991
1048,9788
1049,9747
1050,9736
1051,10020
1052,9770
1053,10025
1054,9775
1055,9979
1056,0
1057,0
1058,0
1059,0
1060,0
1061,0
1062,0
1063,0
1064,0
1065,0
1066,0
1067,0
1068,0
1069,0
1070,0
1071,0
1072,0
1073,0
1074,7360
1075,1246
1076,629
1077,622
1078,6820
1079,9537
1080,0
1081,1252
1082,9371
1083,8198
1084,9302
1085,9646
1086,0
1087,2274
1088,0
1089,0
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,0
1102,0
1103,0
1104,0
1105,0
1106,0
1107,0
1108,0
1109,0
1110,0
1111,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0
1122,0
1123,0
1124,0
1125,0
1126,0
1127,0
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,0
1136,0
1137,0
1138,0
1139,0
1140,0
1141,0
1142,0
1143,0
1144,0
1145,0
1146,0
1147,0
1148,0
1149,0
1150,0
1151,0
1152,9729
1153,9774
1154,9717
1155,10044
1156,9770
1157,9757
1158,9754
1159,10017
1160,9724
1161,9772
1162,9720
1163,10019
1164,9726
1165,9714
1166,9762
1167,9988
1168,9742
1169,9747
1170,9740
1171,9994
1172,9753
1173,9752
1174,9730
1175,10032
1176,9767
1177,9762
1178,9718
1179,10013
1180,9754
1181,10042
1182,9741
1183,10029
1184,9745
1185,9764
1186,9750
1187,10012
1188,9754
1189,9782
1190,9740
1191,10018
1192,9722
1193,9759
1194,9755
1195,10031
1196,9760
1197,9734
1198,9732
1199,10044
1200,9761
1201,9760
1202,9750
1203,10038
1204,9733
1205,9739
1206,9778
1207,10009
1208,9726
1209,9719
1210,9747
1211,10003
1212,9759
1213,10062
1214,9743
1215,10011
1216,9766
1217,9733
1218,9734
1219,10009
1220,9764
1221,9754
1222,9763
1223,10003
1224,9749
1225,9748
1226,9735
1227,10047
1228,9755
1229,9698
1230,9739
1231,10029
1232,9737
1233,9715
1234,9749
1235,10021
1236,9756
1237,9771
1238,9742
1239,9967
1240,9752
1241,9757
1242,9768
1243,10038
1244,9725
1245,9997
1246,9762
1247,10035
1248,9785
1249,9738
1250,9736
1251,10032
1252,9747
1253,9766
1254,9731
1255,10031
1256,9749
1257,9771
1258,9747
1259,9998
1260,9761
1261,9747
1262,9747
1263,10019
1264,9767
1265,9763
1266,9735
1267,10030
1268,9740
1269,9767
1270,9775
1271,10005
1272,9731
1273,9741
1274,9743
1275,10032
1276,9758
1277,9998
1278,9743
1279,10003
1280,9711
1281,9749
1282,9759
1283,10023
1284,9729
1285,9757
1286,9748
1287,10042
1288,9762
1289,9765
1290,9752
1291,10028
1292,9758
1293,9771
1294,9749
1295,10025
1296,9729
1297,9762
1298,9764
1299,10001
1300,9778
1301,9745
1302,9773
1303,10014
1304,9758
1305,9741
1306,9750
1307,10041
1308,9753
1309,10022
1310,9782
1311,10032
1312,9777
1313,9730
1314,9775
1315,10069
1316,9753
1317,9738
1318,9759
1319,10039
1320,9788
1321,9775
1322,9763
1323,10043
1324,9751
1325,9768
1326,9819
1327,10026
1328,9761
1329,9785
1330,9792
1331,10064
1332,9763
1333,9760
1334,9804
1335,10085
1336,9777
1337,9758
1338,9834
1339,10099
1340,9771
1341,10050
1342,9777
1343,10047
1344,9734
1345,9747
1346,9735
1347,10018
1348,9744
1349,9726
1350,9736
1351,10026
1352,9731
1353,9742
1354,9761
1355,10036
1356,9755
1357,9761
1358,9785
1359,9999
1360,9780
1361,9771
1362,9740
1363,10023
1364,9725
1365,9739
1366,9745
1367,9988
1368,9763
1369,9742
1370,9738
1371,10021
1372,9729
1373,10032
1374,9782
1375,10031
1376,9764
1377,9735
1378,9766
1379,10003
1380,9721
1381,9753
1382,9759
1383,10012
1384,9729
1385,9735
1386,9745
1387,10005
1388,9710
1389,9747
1390,9779
1391,10034
1392,9753
1393,9735
1394,9780
1395,9994
1396,9747
1397,9720
1398,9727
1399,10039
1400,9774
1401,9746
1402,9733
1403,10039
1404,9740
1405,9995
1406,9751
1407,10023
1408,10514
1409,10537
1410,10339
1411,10687
1412,10498
1413,10517
1414,10388
1415,10655
1416,10309
1417,10465
1418,10318
1419,10666
1420,10550
1421,10476
1422,10519
1423,10811
1424,10246
1425,10249
1426,10190
1427,10468
1428,10169
1429,10142
1430,10271
1431,10527
1432,10259
1433,10224
1434,10214
1435,10456
1436,10163
1437,10477
1438,10233
1439,10534
1440,10037
1441,10038
1442,10063
1443,10329
1444,10057
1445,10028
1446,10054
1447,10366
1448,10047
1449,10046
1450,10035
1451,10366
1452,10053
1453,10054
1454,10102
1455,10370
1456,10122
1457,10135
1458,10080
1459,10386
1460,10134
1461,10083
1462,10109
1463,10425
1464,10127
1465,10113
1466,10121
1467,10400
1468,10065
1469,10381
1470,10141
1471,10411
1472,9980
1473,10014
1474,9982
1475,10290
1476,10004
1477,9998
1478,10030
1479,10295
1480,10026
1481,9969
1482,10037
1483,10309
1484,10051
1485,10019
1486,9969
1487,10272
1488,9942
1489,9933
1490,9948
1491,10246
1492,9975
1493,9948
1494,9924
1495,10251
1496,9995
1497,9971
1498,9950
1499,10225
1500,9922
1501,10194
1502,9965
1503,10240
1504,9858
1505,9835
1506,9828
1507,10083
1508,9833
1509,9821
1510,9840
1511,10055
1512,9827
1513,9798
1514,9847
1515,10106
1516,9822
1517,9813
1518,9840
1519,10131
1520,9908
1521,9899
1522,9882
1523,10150
1524,9865
1525,9887
1526,9868
1527,10151
1528,9889
1529,9882
1530,9879
1531,10145
1532,9876
1533,10172
1534,9909
1535,10126
1536,0
1537,0
1538,0
1539,0
1540,0
1541,0
1542,0
1543,0
1544,0
1545,0
1546,0
1547,0
1548,0
1549,0
1550,0
1551,0
1552,0
1553,0
1554,0
1555,0
1556,0
1557,0
1558,0
1559,0
1560,0
1561,0
1562,0
1563,0
1564,0
1565,0
1566,0
1567,0
1568,0
1569,0
1570,0
1571,0
1572,0
1573,0
1574,0
1575,0
1576,0
1577,0
1578,0
1579,0
1580,0
1581,0
1582,0
1583,0
1584,0
1585,0
1586,0
1587,0
1588,0
1589,0
1590,0
1591,0
1592,0
1593,0
1594,0
1595,0
1596,0
1597,0
1598,0
1599,0
1600,0
1601,0
1602,0
1603,0
1604,0
1605,0
1606,0
1607,0
1608,0
1609,0
1610,0
1611,0
1612,0
1613,0
1614,0
1615,0
1616,0
1617,0
1618,0
1619,0
1620,0
1621,0
1622,0
1623,0
1624,0
1625,0
1626,0
1627,0
1628,0
1629,0
1630,0
1631,0
1632,0
1633,0
1634,0
1635,0
1636,0
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0
1643,0
1644,0
1645,0
1646,0
1647,0
1648,0
1649,0
1650,0
1651,0
1652,0
1653,0
1654,0
1655,0
1656,0
1657,0
1658,0
1659,0
1660,0
1661,0
1662,0
1663,0
1664,0
1665,0
1666,0
1667,0
1668,0
1669,0
1670,0
1671,0
1672,0
1673,0
1674,0
1675,0
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,0
1683,0
1684,0
1685,0
1686,0
1687,0
1688,0
1689,0
1690,0
1691,0
1692,0
1693,0
1694,0
1695,0
1696,0
1697,0
1698,0
1699,0
1700,0
1701,0
1702,0
1703,0
1704,0
1705,0
1706,0
1707,0
1708,0
1709,0
1710,0
1711,0
1712,0
1713,0
1714,0
1715,0
1716,0
1717,0
1718,0
1719,0
1720,0
1721,0
1722,0
1723,0
1724,0
1725,0
1726,0
1727,0
1728,0
1729,0
1730,0
1731,0
1732,0
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,0
1740,0
1741,0
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,0
1749,0
1750,0
1751,0
1752,0
1753,0
1754,0
1755,0
1756,0
1757,0
1758,0
1759,0
1760,0
1761,0
1762,0
1763,0
1764,0
1765,0
1766,0
1767,0
1768,0
1769,0
1770,0
1771,0
1772,0
1773,0
1774,0
1775,0
1776,0
1777,0
1778,0
1779,0
1780,0
1781,0
1782,0
1783,0
1784,0
1785,0
1786,0
1787,0
1788,0
1789,0
1790,0
1791,0
1792,0
1793,0
1794,0
1795,0
1796,0
1797,0
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,0
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,0
1829,0
1830,0
1831,0
1832,0
1833,0
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,0
1875,0
1876,0
1877,0
1878,0
1879,0
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,0
1907,0
1908,0
1909,0
1910,0
1911,0
1912,0
1913,0
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,0
1940,0
1941,0
1942,0
1943,0
1944,0
1945,0
1946,0
1947,0
1948,0
1949,0
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,0
1959,0
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1974,0
1975,0
1976,0
1977,0
1978,0
1979,0
1980,0
1981,0
1982,0
1983,0
1984,0
1985,0
1986,0
1987,0
1988,0
1989,0
1990,0
1991,0
1992,0
1993,0
1994,0
1995,0
1996,0
1997,0
1998,0
1999,0
2000,0
2001,0
2002,0
2003,0
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,0
2023,0
2024,0
2025,0
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2047,0
